Date-Time,FEIcm1_ohlcv_1d_FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_butterfly,FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_butterfly,FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_butterfly,FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_butterfly,FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_butterfly,FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_butterfly,FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_butterfly,FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_butterfly,FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_butterfly,FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_butterfly,FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_butterfly,FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_butterfly,FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_butterfly,FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_FEIcm16_ohlcv_1d_butterfly
2006-01-02 00:00:00+00:00,0.05,0.025,0.025,-0.005,0.005,-0.005,0.0125,-0.005,-0.0025,-0.0075,,,,
2006-01-03 00:00:00+00:00,0.035,0.03,0.0175,-0.0025,0.0075,-0.0075,0.015,-0.005,-0.005,-0.0025,-0.01,0.015,-0.0075,0.005
2006-01-04 00:00:00+00:00,0.02,0.02,0.02,-0.01,0.0075,-0.0025,0.0125,-0.015,0.005,-0.01,-0.005,0.0125,-0.005,-0.005
2006-01-05 00:00:00+00:00,0.025,0.0125,0.02,-0.0025,0,-0.005,0.0125,0.0025,-0.0125,-0.005,-0.005,,,
2006-01-06 00:00:00+00:00,0.0175,0.015,0.0175,0.0025,0,-0.0025,0.015,-0.0075,0,-0.0125,-0.005,,,
2006-01-09 00:00:00+00:00,0.0175,0.015,0.025,-0.0025,0.0025,-0.005,0.0075,0.005,-0.01,-0.005,0.0125,,,
2006-01-10 00:00:00+00:00,0.025,0.02,0.02,0.0025,0.005,-0.005,0.01,0,-0.005,-0.005,0.01,-0.005,-0.005,-0.005
2006-01-11 00:00:00+00:00,0.0275,0.02,0.0275,-0.0075,0.0075,0,0.0075,-0.0075,0.005,-0.005,0.02,,,
2006-01-12 00:00:00+00:00,0.0275,0.0175,0.0125,0.01,-0.005,-0.0025,0.0175,-0.01,0.0075,-0.0125,0.0225,-0.0125,-0.0225,0.01
2006-01-13 00:00:00+00:00,0.025,0.0175,0.02,0,0.005,-0.005,0.0125,-0.0075,0.005,-0.0125,0.0125,-0.005,,
2006-01-16 00:00:00+00:00,0.025,0.015,0.0175,-0.0025,0.01,-0.0025,0.0125,-0.0075,-0.0025,-0.0075,0.0125,,,
2006-01-17 00:00:00+00:00,0.0175,0.0125,0.0175,0,0.0075,-0.0075,0.02,-0.0175,0.01,-0.01,,,,
2006-01-18 00:00:00+00:00,0.02,0.0175,0.015,0,0.0125,-0.01,0.015,-0.0075,0.0025,-0.0075,,,,
2006-01-19 00:00:00+00:00,0.02,0.02,0.02,0.0025,0.005,-0.005,0.0125,0,-0.0075,0.0025,0.0175,-0.0175,0.005,0.01
2006-01-20 00:00:00+00:00,0.0275,0.015,0.02,0.0025,0.01,-0.005,0.0125,-0.0125,0.0025,0.0025,0.015,-0.01,-0.0025,
2006-01-23 00:00:00+00:00,0.03,0.015,0.0225,0,0.005,0.005,0.0075,-0.005,0.0025,-0.01,0.0125,0.0125,-0.0125,-0.0175
2006-01-24 00:00:00+00:00,0.025,0.0125,0.0225,0,0.01,0.0025,0.0075,0,0,-0.0125,0.0175,-0.015,0.0075,-0.005
2006-01-25 00:00:00+00:00,0.0275,0.015,0.0275,-0.005,0.01,0.0025,0.01,-0.005,0.0025,-0.01,0.0125,,,
2006-01-26 00:00:00+00:00,0.03,0.015,0.0225,-0.0025,0.0125,-0.0025,0.0175,-0.01,0,-0.0075,-0.0025,0.015,0.02,-0.025
2006-01-27 00:00:00+00:00,0.0275,0.01,0.0275,0.0025,0.0075,0.0025,0.015,-0.01,0,-0.0075,0.0275,-0.0175,0.01,
2006-01-30 00:00:00+00:00,0.03,0.0125,0.03,0.0025,0.0075,0.0025,0.01,-0.005,0,-0.01,0.02,-0.035,,
2006-01-31 00:00:00+00:00,0.03,0.0125,0.0275,0.0025,0.015,-0.0025,0.0125,-0.005,-0.0025,-0.0075,0.0125,-0.0025,0,-0.005
2006-02-01 00:00:00+00:00,0.0325,0.015,0.03,0.005,0.01,-0.0025,0.015,-0.0075,0.0025,-0.0125,0.0125,0.03,-0.03,-0.005
2006-02-02 00:00:00+00:00,0.0275,0.0225,0.025,0.005,0.0125,-0.01,0.02,-0.0025,-0.0075,-0.005,0.005,-0.005,0.035,
2006-02-03 00:00:00+00:00,0.0225,0.0225,0.0275,0.0025,0.0025,0.005,0.0075,-0.0075,0.005,-0.01,0.02,,,
2006-02-06 00:00:00+00:00,0.0325,0.0175,0.03,0.0025,0.005,0.0025,0.01,-0.01,0.0025,-0.005,0.015,,,
2006-02-07 00:00:00+00:00,0.03,0.02,0.0275,0.0025,0.0025,0.0025,0.01,-0.0075,0.0025,-0.0075,0.0225,-0.0125,,
2006-02-08 00:00:00+00:00,0.035,0.0175,0.02,0,0.005,-0.0025,0.015,0,0,-0.0125,,,,
2006-02-09 00:00:00+00:00,0.03,0.0175,0.0225,-0.0025,0.01,-0.005,0.0175,-0.01,0.0025,-0.005,-0.02,0.02,0.02,-0.015
2006-02-10 00:00:00+00:00,0.025,0.02,0.02,0.005,0.0025,0,0.0075,-0.0025,-0.0025,0.01,-0.0025,-0.015,0.0275,-0.0175
2006-02-13 00:00:00+00:00,0.025,0.0175,0.0175,0.0075,0.0025,-0.0025,0.0125,-0.005,-0.0025,-0.005,0.01,-0.0025,0.0025,-0.005
2006-02-14 00:00:00+00:00,0.0225,0.02,0.02,0,0.0025,0,0.02,-0.01,-0.0075,0.0075,0.015,,,
2006-02-15 00:00:00+00:00,0.03,0.015,0.0175,0.0025,0.0025,0.0025,0.0125,-0.0075,0.0025,-0.0075,0.0275,,,
2006-02-16 00:00:00+00:00,0.0275,0.01,0.0225,0.0025,0.005,-0.0025,0.015,-0.005,0,-0.01,0.015,,,
2006-02-17 00:00:00+00:00,0.025,0.01,0.02,0,0.005,0,0.0125,-0.005,0.0025,-0.015,0.015,-0.0025,,
2006-02-20 00:00:00+00:00,0.0225,0.0175,0.015,0,0.0025,0,0.0125,-0.0075,0,0,0.0075,-0.005,,
2006-02-21 00:00:00+00:00,0.0225,0.015,0.025,0,0.0025,-0.0025,0.015,-0.01,0.005,-0.0075,0.0125,-0.005,,
2006-02-22 00:00:00+00:00,0.02,0.02,0.025,0.0025,-0.0025,0.005,0.0125,-0.005,0,-0.01,0.0075,0.005,,
2006-02-23 00:00:00+00:00,0.0225,0.0225,0.0275,0.005,0.005,0.0025,0.0075,-0.005,0.0025,-0.0075,0.01,0.0125,-0.0125,-0.0125
2006-02-24 00:00:00+00:00,0.0225,0.0225,0.03,0.005,0.005,0.0025,0.01,-0.0025,-0.0025,-0.0075,0.015,-0.0175,,
2006-02-27 00:00:00+00:00,0.025,0.025,0.03,0.005,0.01,-0.005,0.015,-0.005,0,-0.0075,0.0175,-0.005,,
2006-02-28 00:00:00+00:00,0.0275,0.025,0.03,0.0025,0.01,-0.0025,0.0125,-0.005,0,-0.0075,0.0075,,,
2006-03-01 00:00:00+00:00,0.0275,0.0325,0.0275,0.0075,0.0025,0.0025,0.0075,0,-0.0025,-0.0075,0.01,,,
2006-03-02 00:00:00+00:00,0.0375,0.03,0.0275,0.005,0.0075,0.0025,0.0125,-0.005,0,-0.0075,0.0125,,,
2006-03-03 00:00:00+00:00,0.0325,0.03,0.0325,0.005,0.005,0.005,0.0125,-0.005,-0.0025,-0.0075,0.02,-0.01,0.0175,-0.025
2006-03-06 00:00:00+00:00,0.0325,0.0325,0.03,0.0075,0.005,0.0025,0.015,-0.005,0.0025,-0.0075,0.0125,,,
2006-03-07 00:00:00+00:00,0.04,0.0275,0.03,0.0075,0.0075,0.0025,0.015,-0.0075,0,0.005,0.0025,,,
2006-03-08 00:00:00+00:00,0.04,0.0275,0.0275,0.0125,0.005,-0.0025,0.02,-0.0025,-0.0025,-0.0075,0.025,-0.01,,
2006-03-09 00:00:00+00:00,0.0275,0.035,0.03,0.0125,0.005,0,0.015,-0.01,0.005,0,0,,,
2006-03-10 00:00:00+00:00,0.0325,0.0275,0.035,0.0125,0.0075,0,0.0125,-0.005,0,-0.0025,0.0325,-0.0275,,
2006-03-13 00:00:00+00:00,0.04,0.025,0.035,0.0125,0.0075,0.0025,0.015,-0.0075,0.0025,-0.0075,0.0125,-0.0025,-0.0025,-0.0075
2006-03-14 00:00:00+00:00,0.0225,0.0375,0.0075,0.0075,0,0.0175,-0.015,0.005,-0.0025,0.01,-0.01,0.0025,-0.005,0.0025
2006-03-15 00:00:00+00:00,0.03,0.04,0.0075,0.0075,0.005,0.01,-0.0025,0,-0.0075,0.015,0,-0.005,-0.005,0.0025
2006-03-16 00:00:00+00:00,0.03,0.0275,0.0125,0.015,-0.0025,0.01,0.0025,-0.0075,0,-0.005,,,,
2006-03-17 00:00:00+00:00,0.0325,0.035,0.0125,0.0075,0.0075,0.01,-0.0075,0.0025,-0.0075,0.0125,0.01,,,
2006-03-20 00:00:00+00:00,0.025,0.035,0.015,0.0075,0,0.015,-0.0075,0.0025,-0.0125,0.0175,,,,
2006-03-21 00:00:00+00:00,0.03,0.035,0.0125,0.01,0,0.01,-0.01,0.01,-0.0175,0.0225,,,,
2006-03-22 00:00:00+00:00,0.025,0.04,0.01,0.01,0,0.0125,-0.005,-0.0025,-0.005,0.015,-0.0075,-0.015,,
2006-03-23 00:00:00+00:00,0.0325,0.0375,0.01,0.01,0.0025,0.0075,-0.005,0.0025,-0.01,0.0175,-0.005,0,,
2006-03-24 00:00:00+00:00,0.0375,0.03,0.0075,0.0125,-0.0075,0.02,-0.015,0.01,-0.0075,0.01,,,,
2006-03-27 00:00:00+00:00,0.0375,0.0325,0.005,0.0125,-0.0025,0.01,-0.0025,0,-0.0125,0.0175,-0.005,,,
2006-03-28 00:00:00+00:00,0.0275,0.04,0.0125,0.0075,0.0025,0.0125,0.0025,-0.015,0,0.015,-0.005,-0.01,,
2006-03-29 00:00:00+00:00,0.03,0.0425,0.015,0.0075,-0.0025,0.0125,-0.0075,0,0,0.01,-0.0075,0.0025,,
2006-03-30 00:00:00+00:00,0.03,0.0475,0.005,0.01,0.0025,0.0125,-0.015,0.015,-0.015,0.0125,0.01,,,
2006-03-31 00:00:00+00:00,0.0325,0.0475,0.01,0.01,0.0025,0.0075,-0.0075,0.0075,-0.02,0.0325,-0.01,-0.0175,0.0075,
2006-04-03 00:00:00+00:00,0.04,0.0475,0.0125,0.0075,-0.0025,0.015,-0.0075,-0.0025,-0.0025,0.0125,-0.0125,0.005,0.005,0.005
2006-04-04 00:00:00+00:00,0.04,0.045,0.01,0.01,-0.0025,0.01,-0.0075,0,0,0.015,-0.01,0.0025,,
2006-04-05 00:00:00+00:00,0.0325,0.045,0.0075,0.01,-0.0025,0.01,-0.0025,-0.0025,-0.0025,0.0125,-0.0025,,,
2006-04-06 00:00:00+00:00,0.03,0.0425,0.0175,0.015,-0.0075,0.0175,-0.0125,0.005,-0.01,0.0175,-0.0025,0,-0.0125,
2006-04-07 00:00:00+00:00,0.02,0.045,0.02,0.0125,-0.0025,0.0025,0.0025,-0.005,0.0025,0.01,-0.005,-0.02,0.01,
2006-04-10 00:00:00+00:00,0.02,0.0425,0.02,0.015,0,0.0075,-0.005,0.0025,-0.0075,0.015,-0.0025,,,
2006-04-11 00:00:00+00:00,0.025,0.04,0.0175,0.01,0.005,0.005,0,-0.0025,-0.0075,0.015,-0.005,-0.005,0,0.03
2006-04-12 00:00:00+00:00,0.0225,0.045,0.0125,0.015,0,0.01,-0.0075,0.0075,-0.0025,0.0125,0,-0.0075,0.005,0
2006-04-13 00:00:00+00:00,0.0225,0.0475,0.0225,0.0075,0.005,0.0075,0,-0.0025,0,0.0125,-0.005,-0.0025,0.0025,0.005
2006-04-18 00:00:00+00:00,0.02,0.045,0.015,0.0175,0,0.01,-0.005,0.0025,-0.005,0.0125,-0.01,0.0025,-0.005,0.02
2006-04-19 00:00:00+00:00,0.02,0.0425,0.02,0.0125,0.0025,0.0075,-0.005,0.0025,0,0.0125,-0.0075,0.0025,0.025,-0.02
2006-04-20 00:00:00+00:00,0.0125,0.0425,0.0225,0.0175,-0.005,0.015,-0.005,0,0,0.0125,0,-0.01,-0.005,0.01
2006-04-21 00:00:00+00:00,0.0225,0.0375,0.02,0.015,0,0.0125,-0.0025,-0.0025,-0.0025,0.02,-0.0025,,,
2006-04-24 00:00:00+00:00,0.0225,0.0375,0.0175,0.015,0.0025,0.0125,-0.0075,0,-0.005,0.0125,0,0.0025,0,-0.0025
2006-04-25 00:00:00+00:00,0.0275,0.0425,0.0225,0.0175,0,0.0125,-0.0075,0.0075,-0.015,0.0275,-0.0025,-0.005,-0.005,0.01
2006-04-26 00:00:00+00:00,0.0325,0.045,0.0175,0.02,0.0025,0.005,-0.0025,0,0,0.0075,0.0075,-0.005,-0.0125,0.0075
2006-04-27 00:00:00+00:00,0.0325,0.0425,0.0175,0.0175,0.0025,0.005,-0.0025,-0.0025,0,0.015,-0.035,,,
2006-04-28 00:00:00+00:00,0.0325,0.0375,0.0225,0.0175,0,0.01,-0.01,0.0075,-0.015,0.0225,-0.01,,,
2006-05-02 00:00:00+00:00,0.03,0.0375,0.0225,0.02,0.0025,0.0025,-0.0025,0.005,-0.0075,0.0175,-0.0075,0,-0.0025,-0.0025
2006-05-03 00:00:00+00:00,0.035,0.0425,0.0175,0.0225,0.0025,0.0025,0.0025,-0.005,-0.005,0.015,0,-0.0025,-0.01,0.0225
2006-05-04 00:00:00+00:00,0.0275,0.0475,0.02,0.015,0.005,0.01,-0.0125,0.01,-0.01,0.015,0.0025,,,
2006-05-05 00:00:00+00:00,0.03,0.0475,0.0175,0.015,0.0025,0.01,-0.0075,0.0025,-0.0075,0.0125,-0.02,0.025,-0.0125,0.0025
2006-05-08 00:00:00+00:00,0.035,0.0425,0.02,0.015,0.0025,0.01,-0.01,0.0025,0,0.01,-0.0025,,,
2006-05-09 00:00:00+00:00,0.0325,0.045,0.02,0.015,0.005,0.0075,-0.0075,-0.0025,0.0025,0.0125,-0.005,0,-0.005,0.005
2006-05-10 00:00:00+00:00,0.035,0.045,0.0175,0.02,-0.0025,0.0075,-0.0075,0.0225,-0.03,0.025,,,,
2006-05-11 00:00:00+00:00,0.045,0.0425,0.0175,0.015,0.005,0.0075,-0.0075,0.005,-0.0075,0.0275,-0.025,,,
2006-05-12 00:00:00+00:00,0.045,0.045,0.0125,0.0175,-0.0025,0.0075,0,0,-0.005,0.0175,,,,
2006-05-15 00:00:00+00:00,0.0325,0.04,0.0125,0.0075,0.0025,0.0075,-0.0025,-0.005,0,0.015,-0.0025,-0.02,0.0125,0.01
2006-05-16 00:00:00+00:00,0.0375,0.04,0.0075,0.01,-0.0025,0.0075,-0.005,0.005,-0.0075,0.0275,-0.0325,0.01,-0.0025,0.015
2006-05-17 00:00:00+00:00,0.03,0.045,0.015,0.005,-0.0025,0.01,-0.01,0.01,-0.015,0.0275,-0.015,0.015,-0.0275,0.0325
2006-05-18 00:00:00+00:00,0.035,0.0425,0.0125,0.005,0,0.0025,-0.005,0.005,-0.0025,0.01,-0.005,,,
2006-05-19 00:00:00+00:00,0.0325,0.05,0.0125,0.0025,-0.0025,0.01,-0.0075,0.005,-0.005,0.0125,0,,,
2006-05-22 00:00:00+00:00,0.0225,0.0475,0.01,0.005,-0.0025,0.01,-0.0025,-0.0025,-0.0125,0.0225,-0.005,-0.0025,,
2006-05-23 00:00:00+00:00,0.02,0.0475,0.01,0.005,-0.0075,0.0175,-0.0125,0.005,-0.005,0.015,-0.0125,,,
2006-05-24 00:00:00+00:00,0.02,0.045,0.0075,0.005,0.0025,0.0075,-0.005,0.0025,-0.0025,0.0075,-0.015,,,
2006-05-25 00:00:00+00:00,0.025,0.045,0.0075,0.005,-0.0025,0.0125,-0.0025,0.0025,-0.0075,0.0175,-0.0075,-0.005,,
2006-05-26 00:00:00+00:00,0.025,0.04,0.015,0.0075,-0.0075,0.0125,-0.005,0.005,-0.0075,0.015,-0.0125,,,
2006-05-29 00:00:00+00:00,0.0275,0.0425,0.01,0.01,-0.0025,0.01,-0.0075,0.005,-0.0025,0.0075,,,,
2006-05-30 00:00:00+00:00,0.025,0.0475,0.0125,0.01,-0.0025,0.0125,-0.005,-0.0025,-0.0025,0.0125,0,0,-0.01,0.01
2006-05-31 00:00:00+00:00,0.03,0.045,0.015,0.015,0,0.0025,0.0125,-0.015,0.0075,0.0075,-0.0025,0.0075,0.005,-0.01
2006-06-01 00:00:00+00:00,0.03,0.045,0.015,0.015,0,0.01,-0.0075,0.0075,-0.0125,0.015,-0.005,0,,
2006-06-02 00:00:00+00:00,0.0275,0.0475,0.01,0.0125,0.0025,0.0025,-0.0025,0.0025,-0.005,0.0125,-0.0075,,,
2006-06-05 00:00:00+00:00,0.04,0.05,0.0125,0.0175,-0.01,0.015,-0.005,0,0.0025,0.0075,0.01,-0.0225,,
2006-06-06 00:00:00+00:00,0.0325,0.05,0.015,0.0175,0,0.005,0,-0.0025,-0.005,0.015,-0.0075,0.015,,
2006-06-07 00:00:00+00:00,0.0275,0.0525,0.015,0.015,-0.0025,0.0125,-0.005,0.0025,-0.0075,0.0125,-0.0125,0.015,,
2006-06-08 00:00:00+00:00,0.03,0.055,0.0175,0.005,0,0.01,-0.005,0.01,-0.0175,0.0225,-0.0125,0.015,-0.035,0.03
2006-06-09 00:00:00+00:00,0.0275,0.055,0.01,0.01,-0.005,0.0125,-0.0125,0.01,-0.01,0.0175,-0.0125,0.01,,
2006-06-12 00:00:00+00:00,0.0275,0.05,0.0175,0.0075,-0.0075,0.0125,-0.0075,0.0025,0,0.0075,-0.025,0.025,,
2006-06-13 00:00:00+00:00,0.0275,0.05,0.0125,0.01,-0.0075,0.01,-0.0075,0.0025,0.0025,0.01,-0.0175,0.0175,-0.015,0.015
2006-06-14 00:00:00+00:00,0.03,0.0475,0.02,0.0075,-0.0025,0.0075,-0.005,0.0025,-0.0025,0.0075,0.01,,,
2006-06-15 00:00:00+00:00,0.0325,0.05,0.0175,0.015,-0.005,0.01,-0.0075,0.005,-0.0075,0.0225,-0.0125,0,-0.0175,0.04
2006-06-16 00:00:00+00:00,0.0325,0.05,0.0175,0.015,-0.0025,0.01,-0.01,0.005,-0.005,0.0125,0,,,
2006-06-19 00:00:00+00:00,0.045,0.05,0.02,0.015,0,0.005,-0.0075,0.0075,-0.0125,0.02,-0.0075,0.015,,
2006-06-20 00:00:00+00:00,0.0475,0.025,0.0175,0.0025,0.0075,-0.0175,0.01,-0.0025,0.015,-0.03,0.0675,-0.0525,,
2006-06-21 00:00:00+00:00,0.045,0.0275,0.02,0,0.0075,-0.0075,0.0025,-0.0075,0.0175,-0.0075,,,,
2006-06-22 00:00:00+00:00,0.05,0.0225,0.02,0.0025,0.0075,-0.0075,0,0,0.0125,-0.0075,,,,
2006-06-23 00:00:00+00:00,0.0475,0.0275,0.015,0.0125,0.005,-0.01,-0.0025,-0.0025,0.0175,-0.005,0.0275,-0.0475,0.0275,-0.01
2006-06-26 00:00:00+00:00,0.0525,0.0225,0.0225,0.0025,0.0125,-0.0075,-0.0075,-0.0025,0.015,0,0.0125,-0.0425,0.0325,-0.0075
2006-06-27 00:00:00+00:00,0.0625,0.025,0.025,0.0025,0.0125,-0.015,0.0025,0,0.01,0,-0.0075,-0.01,0.015,0.0025
2006-06-28 00:00:00+00:00,0.065,0.03,0.0225,0.0025,0.01,-0.0075,0,-0.005,0.01,0.005,-0.015,,,
2006-06-29 00:00:00+00:00,0.0675,0.0225,0.025,-0.0025,0.0125,-0.0075,-0.015,0.01,0.0175,-0.0075,0.0075,-0.0225,,
2006-06-30 00:00:00+00:00,0.075,0.0275,0.02,0.0025,0.0075,-0.005,-0.0025,-0.0025,0.01,0.005,-0.015,0,0.0225,-0.0075
2006-07-03 00:00:00+00:00,0.0775,0.03,0.0225,0.0025,0.01,-0.0075,-0.0025,-0.0025,0.0125,0,0.0075,,,
2006-07-04 00:00:00+00:00,0.07,0.0325,0.02,0.0075,0.0075,-0.005,-0.0075,0.0025,0.005,0.0075,0.0025,,,
2006-07-05 00:00:00+00:00,0.075,0.03,0.0225,0.0025,0.0125,-0.0075,-0.0025,-0.0025,0.0075,0.005,0.0025,,,
2006-07-06 00:00:00+00:00,0.08,0.0375,0.025,0.0025,0.0075,-0.0075,0.005,-0.0075,0.0125,0.0025,,,,
2006-07-07 00:00:00+00:00,0.0775,0.04,0.02,-0.0025,0.01,-0.0075,0.0025,-0.0025,0.01,-0.0025,,,,
2006-07-10 00:00:00+00:00,0.075,0.0425,0.0225,0,0.0075,-0.0075,0.0025,-0.0025,0.0075,-0.0025,,,,
2006-07-11 00:00:00+00:00,0.075,0.0425,0.0175,0,0.0075,-0.005,-0.0025,0.0025,0.0075,-0.0025,0,-0.01,0.0225,-0.0175
2006-07-12 00:00:00+00:00,0.07,0.0475,0.02,0.0025,0.0075,-0.01,0.0025,-0.005,0.0125,-0.005,0.0025,-0.0175,0.0275,-0.015
2006-07-13 00:00:00+00:00,0.0675,0.04,0.015,0.0025,0.0025,-0.0025,-0.015,0.0175,0,0.0025,-0.005,-0.0125,0.03,-0.0175
2006-07-14 00:00:00+00:00,0.07,0.035,0.0125,-0.005,0.01,-0.0075,0.0025,0.0025,0.0025,0.0025,,,,
2006-07-17 00:00:00+00:00,0.0675,0.03,0.015,0,0.0075,-0.0075,0.0025,-0.0025,0.0075,-0.005,0.0175,,,
2006-07-18 00:00:00+00:00,0.06,0.0425,0.015,0,0.0075,-0.0075,0.005,-0.01,0.02,-0.01,0.0125,-0.025,0.0225,-0.01
2006-07-19 00:00:00+00:00,0.07,0.035,0.01,0,0.01,-0.0025,-0.005,0.0025,0.01,-0.0025,0,-0.015,0.0175,-0.01
2006-07-20 00:00:00+00:00,0.065,0.035,0.0125,-0.0025,0.01,-0.0075,0.0025,-0.005,0.015,-0.01,,,,
2006-07-21 00:00:00+00:00,0.065,0.035,0.0075,-0.0025,0.0075,-0.0025,0,-0.0025,0.01,-0.005,0.0075,-0.0225,0.025,-0.0125
2006-07-24 00:00:00+00:00,0.0725,0.03,0.0125,-0.01,0.0125,-0.005,0,-0.005,0.0175,-0.005,-0.0025,-0.015,0.0225,-0.01
2006-07-25 00:00:00+00:00,0.0625,0.0325,0.01,-0.005,0.01,-0.0075,0.0025,-0.005,0.015,-0.01,0.0075,-0.015,0.02,-0.0125
2006-07-26 00:00:00+00:00,0.0675,0.0325,0.015,-0.0025,0.01,-0.0075,0,-0.0025,0.0075,0,-0.0075,-0.0025,0.0175,-0.01
2006-07-27 00:00:00+00:00,0.0675,0.0325,0.01,-0.0025,0.0075,-0.005,0.0025,-0.01,0.015,-0.0025,-0.0075,0.0025,0.005,-0.0075
2006-07-28 00:00:00+00:00,0.07,0.0225,0.015,-0.005,0.0075,-0.0025,-0.005,0,0.0125,-0.005,0.0025,-0.02,0.0275,-0.015
2006-07-31 00:00:00+00:00,0.075,0.0225,0.0125,-0.0075,0.015,-0.0075,-0.005,-0.0025,0.015,-0.0025,-0.0075,-0.0175,0.03,-0.0125
2006-08-01 00:00:00+00:00,0.07,0.02,0.01,-0.0025,0.0075,0,-0.0075,-0.0025,0.0175,-0.01,-0.01,0,0.0175,-0.01
2006-08-02 00:00:00+00:00,0.065,0.0275,0.01,0,0.0075,-0.0075,0,-0.005,0.0125,-0.005,0.0125,-0.025,0.0225,-0.01
2006-08-03 00:00:00+00:00,0.08,0.0275,0.015,0,0.01,-0.0075,-0.0075,0.005,0,0.0025,0.0025,0.0025,-0.0075,0
2006-08-04 00:00:00+00:00,0.0825,0.0225,0.02,-0.005,0.01,-0.0075,-0.0025,-0.005,0.0125,-0.01,0.0075,-0.015,0.01,0
2006-08-07 00:00:00+00:00,0.0775,0.03,0.01,0.0075,0.0025,-0.0075,-0.0025,0,0.0075,-0.01,0.01,-0.0175,0.02,-0.0275
2006-08-08 00:00:00+00:00,0.08,0.025,0.0125,0,0.0075,-0.005,-0.0125,0.0025,0.0175,-0.0075,-0.01,-0.0075,0.02,-0.01
2006-08-09 00:00:00+00:00,0.0925,0.0275,0.015,-0.005,0.01,-0.01,0.0025,-0.0075,0.0125,-0.01,0.0075,-0.015,0.02,-0.0175
2006-08-10 00:00:00+00:00,0.095,0.03,0.0125,-0.005,0.0075,-0.005,-0.0025,0,0.0075,-0.01,0.0225,-0.0325,0.0225,-0.0175
2006-08-11 00:00:00+00:00,0.0875,0.035,0.015,0,0.0075,-0.005,0.0025,-0.01,0.015,-0.0075,0.0125,,,
2006-08-14 00:00:00+00:00,0.0875,0.0375,0.025,0,0.01,-0.015,0.0075,-0.0075,0.0125,-0.005,-0.005,-0.0025,0.015,-0.0225
2006-08-15 00:00:00+00:00,0.095,0.035,0.0225,0.0025,0.005,-0.0075,0,-0.0075,0.0075,-0.0025,-0.005,-0.015,0.03,-0.02
2006-08-16 00:00:00+00:00,0.09,0.04,0.02,0,0.01,-0.01,0.0025,-0.01,0.01,-0.01,0.0025,,,
2006-08-17 00:00:00+00:00,0.0975,0.0425,0.0225,0,0.01,-0.0125,0,-0.0075,0.0125,-0.0075,0.0025,-0.0325,0.0675,-0.0425
2006-08-18 00:00:00+00:00,0.1,0.045,0.0225,0,0.0075,-0.0075,-0.0025,-0.01,0.0125,-0.005,-0.01,-0.0075,0.0175,-0.005
2006-08-21 00:00:00+00:00,0.105,0.0375,0.0225,0,0.0075,-0.01,0,-0.01,0.0075,-0.0075,-0.005,0.0025,0.015,-0.015
2006-08-22 00:00:00+00:00,0.105,0.0325,0.005,0,0.005,-0.005,-0.005,-0.005,0.0075,-0.0075,-0.0075,,,
2006-08-23 00:00:00+00:00,0.0975,0.0325,0.0125,-0.01,0.0075,-0.005,0,-0.01,0.0075,-0.01,0.01,-0.02,,
2006-08-24 00:00:00+00:00,0.0975,0.0425,0.0075,-0.0075,0.005,-0.0025,-0.005,-0.0075,0.0075,0,-0.0025,,,
2006-08-25 00:00:00+00:00,0.1025,0.0325,0.0125,-0.0075,0.0025,-0.005,-0.0025,-0.0075,0.005,-0.0025,0.005,-0.015,0.0225,-0.015
2006-08-28 00:00:00+00:00,0.1,0.0375,0.0025,-0.0025,0.0025,-0.0075,0,-0.005,0.0025,-0.0025,,,,
2006-08-29 00:00:00+00:00,0.105,0.0325,0.01,-0.0025,0.0025,-0.005,-0.0125,0.0025,0.01,-0.01,0,,,
2006-08-30 00:00:00+00:00,0.11,0.0325,0.01,-0.0125,0.015,-0.0125,0,-0.01,0.0125,-0.0075,0.0025,,,
2006-08-31 00:00:00+00:00,0.1075,0.045,0.005,-0.0025,-0.0025,-0.0075,-0.005,-0.005,0.0125,-0.0075,-0.0425,,,
2006-09-01 00:00:00+00:00,0.115,0.0425,0.0125,-0.005,0,-0.0125,0.005,-0.0175,0.015,-0.005,-0.0075,,,
