"Timestamp","ED2.OPEN","ED2.HIGH","ED2.LOW","ED2.CLOSE"
2006-08-11,94.52,94.52,94.52,94.52
2006-08-14,94.47,94.47,94.47,94.47
2006-08-15,94.52,94.52,94.52,94.52
2006-08-16,94.565,94.565,94.565,94.565
2006-08-17,94.545,94.545,94.545,94.545
2006-08-18,94.56,94.56,94.56,94.56
2006-08-21,94.56,94.56,94.56,94.56
2006-08-22,94.56,94.56,94.56,94.56
2006-08-23,94.575,94.575,94.575,94.575
2006-08-24,94.575,94.575,94.575,94.575
2006-08-25,94.59,94.59,94.59,94.59
2006-08-28,94.58,94.58,94.58,94.58
2006-08-29,94.59,94.59,94.59,94.59
2006-08-30,94.62,94.62,94.62,94.62
2006-08-31,94.655,94.655,94.655,94.655
2006-09-01,94.655,94.655,94.655,94.655
2006-09-04,94.64,94.64,94.64,94.64
2006-09-05,94.64,94.64,94.64,94.64
2006-09-06,94.625,94.625,94.625,94.625
2006-09-07,94.625,94.625,94.625,94.625
2006-09-08,94.63,94.63,94.63,94.63
2006-09-11,94.61,94.61,94.61,94.61
2006-09-12,94.615,94.615,94.615,94.615
2006-09-13,94.625,94.625,94.625,94.625
2006-09-14,94.605,94.605,94.605,94.605
2006-09-15,94.6,94.6,94.6,94.6
2006-09-18,94.59,94.59,94.59,94.59
2006-09-19,94.72,94.72,94.72,94.72
2006-09-20,94.71,94.71,94.71,94.71
2006-09-21,94.81,94.81,94.81,94.81
2006-09-22,94.845,94.845,94.845,94.845
2006-09-25,94.875,94.875,94.875,94.875
2006-09-26,94.845,94.845,94.845,94.845
2006-09-27,94.845,94.845,94.845,94.845
2006-09-28,94.83,94.83,94.83,94.83
2006-09-29,94.825,94.825,94.825,94.825
2006-10-02,94.86,94.86,94.86,94.86
2006-10-03,94.855,94.855,94.855,94.855
2006-10-04,94.905,94.905,94.905,94.905
2006-10-05,94.855,94.855,94.855,94.855
2006-10-06,94.79,94.79,94.79,94.79
2006-10-09,94.79,94.79,94.79,94.79
2006-10-10,94.73,94.73,94.73,94.73
2006-10-11,94.69,94.69,94.69,94.69
2006-10-12,94.695,94.695,94.695,94.695
2006-10-13,94.68,94.68,94.68,94.68
2006-10-16,94.685,94.685,94.685,94.685
2006-10-17,94.69,94.69,94.69,94.69
2006-10-18,94.695,94.695,94.695,94.695
2006-10-19,94.675,94.675,94.675,94.675
2006-10-20,94.675,94.675,94.675,94.675
2006-10-23,94.64,94.64,94.64,94.64
2006-10-24,94.63,94.63,94.63,94.63
2006-10-25,94.655,94.655,94.655,94.655
2006-10-26,94.705,94.705,94.705,94.705
2006-10-27,94.74,94.74,94.74,94.74
2006-10-30,94.74,94.74,94.74,94.74
2006-10-31,94.78,94.78,94.78,94.78
2006-11-01,94.84,94.84,94.84,94.84
2006-11-02,94.815,94.815,94.815,94.815
2006-11-03,94.695,94.695,94.695,94.695
2006-11-06,94.69,94.69,94.69,94.69
2006-11-07,94.725,94.725,94.725,94.725
2006-11-08,94.735,94.735,94.735,94.735
2006-11-09,94.735,94.735,94.735,94.735
2006-11-10,94.75,94.75,94.75,94.75
2006-11-13,94.725,94.725,94.725,94.725
2006-11-14,94.745,94.745,94.745,94.745
2006-11-15,94.695,94.695,94.695,94.695
2006-11-16,94.695,94.695,94.695,94.695
2006-11-17,94.745,94.745,94.745,94.745
2006-11-20,94.745,94.745,94.745,94.745
2006-11-21,94.75,94.75,94.75,94.75
2006-11-22,94.75,94.75,94.75,94.75
2006-11-23,94.76,94.76,94.76,94.76
2006-11-24,94.76,94.76,94.76,94.76
2006-11-27,94.77,94.77,94.77,94.77
2006-11-28,94.79,94.79,94.79,94.79
2006-11-29,94.785,94.785,94.785,94.785
2006-11-30,94.81,94.81,94.81,94.81
2006-12-01,94.885,94.885,94.885,94.885
2006-12-04,94.87,94.87,94.87,94.87
2006-12-05,94.865,94.865,94.865,94.865
2006-12-06,94.82,94.82,94.82,94.82
2006-12-07,94.8,94.8,94.8,94.8
2006-12-08,94.73,94.73,94.73,94.73
2006-12-11,94.715,94.715,94.715,94.715
2006-12-12,94.73,94.73,94.73,94.73
2006-12-13,94.7,94.7,94.7,94.7
2006-12-14,94.68,94.68,94.68,94.68
2006-12-15,94.69,94.69,94.69,94.69
2006-12-18,94.695,94.695,94.695,94.695
2006-12-19,94.86,94.86,94.86,94.86
2006-12-20,94.85,94.85,94.85,94.85
2006-12-21,94.9,94.9,94.9,94.9
2006-12-22,94.845,94.845,94.845,94.845
2006-12-25,94.85,94.85,94.85,94.85
2006-12-26,94.85,94.85,94.85,94.85
2006-12-27,94.805,94.805,94.805,94.805
2006-12-28,94.78,94.78,94.78,94.78
2006-12-29,94.77,94.77,94.77,94.77
2007-01-02,94.8,94.8,94.8,94.8
2007-01-03,94.845,94.845,94.845,94.845
2007-01-04,94.885,94.885,94.885,94.885
2007-01-05,94.83,94.83,94.83,94.83
2007-01-08,94.79,94.79,94.79,94.79
2007-01-09,94.78,94.78,94.78,94.78
2007-01-10,94.765,94.765,94.765,94.765
2007-01-11,94.725,94.725,94.725,94.725
2007-01-12,94.715,94.715,94.715,94.715
2007-01-15,94.715,94.715,94.715,94.715
2007-01-16,94.715,94.715,94.715,94.715
2007-01-17,94.685,94.685,94.685,94.685
2007-01-18,94.705,94.705,94.705,94.705
2007-01-19,94.675,94.675,94.675,94.675
2007-01-22,94.675,94.675,94.675,94.675
2007-01-23,94.655,94.655,94.655,94.655
2007-01-24,94.66,94.66,94.66,94.66
2007-01-25,94.65,94.65,94.65,94.65
2007-01-26,94.655,94.655,94.655,94.655
2007-01-29,94.645,94.645,94.645,94.645
2007-01-30,94.65,94.65,94.65,94.65
2007-01-31,94.655,94.655,94.655,94.655
2007-02-01,94.64,94.64,94.64,94.64
2007-02-02,94.645,94.645,94.645,94.645
2007-02-05,94.65,94.65,94.65,94.65
2007-02-06,94.655,94.655,94.655,94.655
2007-02-07,94.655,94.655,94.655,94.655
2007-02-08,94.66,94.66,94.66,94.66
2007-02-09,94.65,94.65,94.65,94.65
2007-02-12,94.645,94.645,94.645,94.645
2007-02-13,94.64,94.64,94.64,94.64
2007-02-14,94.665,94.665,94.665,94.665
2007-02-15,94.68,94.68,94.68,94.68
2007-02-16,94.68,94.68,94.68,94.68
2007-02-19,94.69,94.69,94.69,94.69
2007-02-20,94.69,94.69,94.69,94.69
