Date-Time,FEIc1_FEIc2_FEIc3_b,FEIc2_FEIc3_FEIc4_b,FEIc3_FEIc4_FEIc5_b,FEIc4_FEIc5_FEIc6_b,FEIc5_FEIc6_FEIc7_b,FEIc6_FEIc7_FEIc8_b,FEIc7_FEIc8_FEIc9_b,FEIc8_FEIc9_FEIc10_b,FEIc9_FEIc10_FEIc11_b,FEIc10_FEIc11_FEIc12_b,FEIc11_FEIc12_FEIc13_b,FEIc12_FEIc13_FEIc14_b,FEIc13_FEIc14_FEIc15_b,FEIc14_FEIc15_FEIc16_b
2009-06-30 00:00:00+00:00,0.0025,-0.0425,0.08,-0.1075,0.0075,-0.085,-0.01,-0.0225,0.0425,0.005,0.0225,0.01,0.0375,-0.0075
2009-07-01 00:00:00+00:00,0.0,-0.0475,0.085,-0.0975,-0.0025,-0.0775,-0.0225,-0.0175,0.0375,0.0075,0.02,0.015,0.0375,-0.0175
2009-07-02 00:00:00+00:00,-0.0025,-0.085,0.1175,-0.0525,-0.0375,-0.08,-0.0175,-0.0275,0.0375,-0.005,0.025,0.0075,0.03,0.0025
2009-07-03 00:00:00+00:00,-0.005,-0.0825,0.115,-0.0625,-0.025,-0.075,-0.02,-0.0325,0.0375,-0.0025,0.0175,0.005,0.04,-0.01
2009-07-05 00:00:00+00:00,-0.005,-0.0825,0.115,-0.0725,-0.005,-0.085,-0.02,-0.0325,0.0375,-0.0025,0.0175,0.005,0.04,-0.01
2009-07-06 00:00:00+00:00,-0.0075,-0.1,0.1275,-0.05,-0.0425,-0.065,-0.0225,-0.03,0.03,-0.005,0.02,0.0075,0.04,-0.0025
2009-07-07 00:00:00+00:00,-0.0225,-0.095,0.13,-0.0475,-0.0425,-0.0675,-0.02,-0.03,0.0275,-0.005,0.0225,0.0025,0.0375,-0.005
2009-07-08 00:00:00+00:00,-0.02,-0.105,0.135,-0.0475,-0.04,-0.065,-0.025,-0.035,0.04,-0.0125,0.0175,0.0075,0.045,-0.0075
2009-07-09 00:00:00+00:00,-0.03,-0.095,0.1325,-0.055,-0.0425,-0.0625,-0.0225,-0.03,0.0275,0.0,0.0175,0.015,0.04,0.0
2009-07-10 00:00:00+00:00,-0.04,-0.0525,0.0475,-0.0125,-0.0475,-0.055,-0.0175,-0.0325,0.0275,-0.0025,0.02,0.0125,0.035,0.0125
2009-07-13 00:00:00+00:00,-0.0375,-0.0525,0.0475,-0.01,-0.0475,-0.0625,-0.0175,-0.035,0.035,-0.0025,0.0225,0.0125,0.0325,0.01
2009-07-14 00:00:00+00:00,-0.035,0.0225,-0.0075,0.02,-0.0575,-0.0725,-0.0225,-0.0275,0.0375,0.0,0.025,0.0175,0.04,-0.0025
2009-07-15 00:00:00+00:00,-0.05,0.035,-0.0125,0.025,-0.08,-0.0675,-0.01,-0.025,0.0375,0.0025,0.02,0.0175,0.0375,0.01
2009-07-16 00:00:00+00:00,-0.045,0.0075,0.0475,-0.05,-0.0025,-0.1,-0.015,-0.0225,0.03,-0.0025,0.0275,0.01,0.045,0.0075
2009-07-17 00:00:00+00:00,-0.0325,-0.0075,0.0425,-0.025,-0.03,-0.0875,-0.0175,-0.02,0.03,0.005,0.02,0.02,0.0225,0.0125
2009-07-20 00:00:00+00:00,-0.0425,0.005,0.045,-0.04,-0.0125,-0.1025,-0.0175,-0.015,0.0375,0.005,0.0175,0.015,0.035,0.005
2009-07-21 00:00:00+00:00,-0.04,-0.02,0.0725,-0.065,0.0175,-0.115,-0.0175,-0.02,0.035,0.0025,0.025,0.01,0.035,-0.0
2009-07-22 00:00:00+00:00,-0.03,-0.0075,0.0475,-0.04,-0.0075,-0.1,-0.0175,-0.02,0.035,-0.0,0.0275,0.0075,0.035,0.0025
2009-07-23 00:00:00+00:00,-0.0475,0.015,0.03,-0.025,-0.04,-0.09,-0.015,-0.0075,0.0425,-0.0075,0.03,0.0075,0.0325,0.0125
2009-07-24 00:00:00+00:00,-0.05,0.0125,0.04,-0.04,-0.025,-0.1,-0.01,-0.0075,0.035,0.0,0.025,0.005,0.0375,0.0075
2009-07-27 00:00:00+00:00,-0.0475,0.0125,0.0325,-0.025,-0.04,-0.1,-0.0175,0.0,0.0425,0.005,0.0275,0.01,0.035,0.0025
2009-07-28 00:00:00+00:00,-0.035,-0.0075,0.05,-0.035,-0.03,-0.11,-0.01,-0.0025,0.0475,0.005,0.0225,0.0125,0.035,-0.0075
2009-07-29 00:00:00+00:00,-0.0275,-0.025,0.075,-0.065,-0.0025,-0.1275,-0.005,0.0025,0.04,0.01,0.025,0.005,0.04,-0.0075
2009-07-30 00:00:00+00:00,-0.04,-0.045,0.125,-0.125,0.0625,-0.17,-0.005,0.0,0.055,0.005,0.0225,0.0175,0.025,0.01
2009-07-31 00:00:00+00:00,-0.05,-0.0475,0.145,-0.155,0.105,-0.1775,-0.015,-0.0075,0.0475,0.0025,0.0275,0.0125,0.04,-0.0075
2009-08-03 00:00:00+00:00,-0.04,-0.055,0.13,-0.125,0.0275,-0.1325,-0.0125,0.0025,0.055,0.005,0.0275,0.0225,0.035,-0.0025
2009-08-04 00:00:00+00:00,-0.03,-0.0475,0.0825,-0.05,-0.035,-0.115,-0.0025,0.0025,0.05,0.0125,0.03,0.025,0.03,-0.0025
2009-08-05 00:00:00+00:00,-0.025,-0.0175,0.0325,0.005,-0.0925,-0.0825,-0.01,0.015,0.0525,0.01,0.0325,0.01,0.0375,0.0075
2009-08-06 00:00:00+00:00,-0.045,-0.0075,0.05,-0.03,-0.0625,-0.1025,-0.005,0.01,0.0625,0.005,0.0325,0.015,0.0375,-0.0025
2009-08-07 00:00:00+00:00,-0.0475,0.015,0.0125,0.015,-0.1425,-0.07,0.01,0.025,0.0575,0.015,0.03,0.01,0.045,-0.01
2009-08-10 00:00:00+00:00,-0.0475,0.0125,0.02,0.0,-0.1025,-0.0975,0.005,0.0225,0.0625,0.02,0.0175,0.0175,0.04,-0.0075
2009-08-11 00:00:00+00:00,-0.045,-0.0025,0.0425,-0.025,-0.07,-0.1075,0.005,0.01,0.06,0.01,0.0275,0.025,0.0275,-0.005
2009-08-12 00:00:00+00:00,-0.045,-0.0225,0.0925,-0.095,0.005,-0.15,-0.0075,0.015,0.06,0.0175,0.0325,0.0125,0.04,-0.0025
2009-08-13 00:00:00+00:00,-0.0475,-0.0475,0.12,-0.115,0.03,-0.145,-0.01,0.0025,0.0575,0.015,0.035,0.01,0.0375,-0.005
2009-08-14 00:00:00+00:00,-0.045,-0.06,0.14,-0.14,0.0575,-0.1575,-0.0075,0.0075,0.0475,0.015,0.0275,0.015,0.035,-0.0075
2009-08-17 00:00:00+00:00,-0.0375,-0.0625,0.12,-0.1,0.02,-0.135,-0.005,0.005,0.04,0.02,0.0275,0.01,0.03,-0.0175
2009-08-18 00:00:00+00:00,0.04,-0.0675,0.065,-0.0725,0.0125,-0.12,-0.01,0.0025,0.0475,0.0125,0.0275,0.01,0.035,-0.01
2009-08-19 00:00:00+00:00,0.035,-0.0475,0.035,-0.0575,0.025,-0.1325,-0.0075,0.005,0.0375,0.02,0.02,0.02,0.02,-0.005
2009-08-20 00:00:00+00:00,0.03,-0.0325,0.015,-0.0475,0.0375,-0.1425,-0.01,0.005,0.04,0.02,0.015,0.0175,0.0275,-0.0
2009-08-21 00:00:00+00:00,0.025,-0.0475,0.045,-0.0625,0.0,-0.125,-0.005,0.02,0.0425,0.0225,0.0225,0.01,0.0175,0.01
2009-08-24 00:00:00+00:00,0.0325,-0.0275,0.005,-0.0425,0.0425,-0.16,-0.0125,0.015,0.05,0.0075,0.03,0.0025,0.0375,-0.0075
2009-08-25 00:00:00+00:00,0.015,-0.02,0.005,-0.0425,0.0425,-0.16,-0.01,0.02,0.0425,0.015,0.02,0.0125,0.0275,0.0025
2009-08-26 00:00:00+00:00,-0.005,-0.0025,-0.005,-0.0375,0.0425,-0.155,-0.005,0.0175,0.03,0.02,0.0225,0.005,0.0325,-0.005
2009-08-27 00:00:00+00:00,-0.01,0.0275,-0.045,-0.0175,0.06,-0.1725,0.0,0.0075,0.0375,0.0125,0.025,0.005,0.03,0.0
2009-08-28 00:00:00+00:00,-0.02,0.0425,-0.065,-0.0075,0.0625,-0.1775,-0.005,0.015,0.04,0.01,0.025,0.005,0.03,0.0
2009-08-31 00:00:00+00:00,-0.025,0.045,-0.07,-0.005,0.075,-0.1825,-0.0025,0.0075,0.0325,0.0125,0.025,0.005,0.0275,-0.0025
2009-09-01 00:00:00+00:00,0.01,0.015,-0.055,-0.0125,0.08,-0.1725,-0.0075,0.0025,0.03,0.015,0.0175,0.005,0.0275,0.0025
2009-09-02 00:00:00+00:00,-0.01,0.0225,-0.045,-0.0175,0.075,-0.17,0.005,-0.005,0.0275,0.0125,0.02,0.005,0.03,-0.005
2009-09-03 00:00:00+00:00,-0.0375,0.0725,-0.11,0.015,0.105,-0.2025,-0.005,-0.0025,0.03,0.01,0.025,0.0025,0.04,-0.0075
2009-09-04 00:00:00+00:00,-0.0575,0.0925,-0.13,0.025,0.12,-0.2175,-0.01,-0.0025,0.0325,0.01,0.025,0.0075,0.0375,-0.0075
2009-09-07 00:00:00+00:00,-0.08,0.1275,-0.17,0.045,0.155,-0.255,-0.015,0.0025,0.0275,0.0125,0.0275,0.0025,0.0425,-0.0125
2009-09-08 00:00:00+00:00,-0.095,0.145,-0.19,0.055,0.16,-0.255,-0.02,0.0025,0.025,0.0075,0.0375,0.005,0.035,-0.005
2009-09-09 00:00:00+00:00,-0.09,0.1425,-0.19,0.055,0.155,-0.255,-0.02,-0.0,0.035,-0.005,0.0525,0.0025,0.0225,0.0025
2009-09-10 00:00:00+00:00,-0.1075,0.16,-0.21,0.065,0.175,-0.2625,-0.02,-0.0125,0.03,0.01,0.0325,0.005,0.0325,-0.0025
2009-09-11 00:00:00+00:00,-0.1125,0.1625,-0.21,0.065,0.17,-0.2625,-0.005,-0.01,0.02,0.01,0.025,0.01,0.035,-0.0125
2009-09-13 00:00:00+00:00,-0.1125,0.16,-0.205,0.0625,0.17,-0.2625,-0.005,-0.01,0.02,0.01,0.025,0.01,0.035,-0.0125
2009-09-14 00:00:00+00:00,-0.1,0.15,-0.195,0.0575,0.1575,-0.245,-0.0125,-0.0125,0.0175,0.0075,0.035,0.0125,0.03,0.0
2009-09-15 00:00:00+00:00,0.0,0.005,-0.1225,0.145,-0.185,-0.005,-0.0125,0.0175,0.0075,0.035,0.0175,0.0275,-0.0075,0.0225
2009-09-16 00:00:00+00:00,-0.0275,0.035,-0.1375,0.13,-0.165,-0.0175,-0.005,0.02,0.0125,0.0225,0.015,0.035,-0.0025,0.015
2009-09-17 00:00:00+00:00,-0.0025,0.0325,-0.145,0.1225,-0.1525,-0.02,-0.0075,0.0225,0.0125,0.0225,0.0125,0.0375,-0.015,0.0325
2009-09-18 00:00:00+00:00,0.005,0.0275,-0.1425,0.115,-0.15,-0.02,-0.005,0.025,0.015,0.0225,0.0075,0.0275,0.01,0.0125
2009-09-21 00:00:00+00:00,0.015,0.0225,-0.14,0.1225,-0.1575,-0.0125,-0.015,0.025,0.0125,0.025,0.0125,0.0275,0.0075,0.01
2009-09-22 00:00:00+00:00,0.04,-0.0175,-0.12,0.14,-0.1725,-0.0275,-0.0025,0.0275,0.0075,0.03,0.01,0.0225,0.0125,0.01
2009-09-23 00:00:00+00:00,0.0,-0.0175,-0.105,0.165,-0.1975,-0.0175,-0.01,0.0275,0.0075,0.0225,0.01,0.03,0.0075,0.0075
2009-09-24 00:00:00+00:00,0.01,-0.025,-0.1025,0.16,-0.1875,-0.015,-0.01,0.025,0.01,0.0125,0.0075,0.035,0.0,0.015
2009-09-25 00:00:00+00:00,0.0,-0.0075,-0.1125,0.1475,-0.18,-0.0125,0.0,0.025,0.0075,0.02,0.0025,0.03,0.0,0.02
2009-09-28 00:00:00+00:00,0.0025,-0.015,-0.1075,0.15,-0.18,-0.0175,0.0025,0.025,0.01,0.02,0.0025,0.025,-0.0025,0.02
2009-09-29 00:00:00+00:00,0.0025,-0.005,-0.115,0.14,-0.1725,-0.02,0.005,0.03,0.0125,0.02,0.0,0.0275,-0.0,0.02
2009-09-30 00:00:00+00:00,-0.0175,0.025,-0.1325,0.13,-0.16,-0.02,0.0025,0.0325,0.0125,0.015,0.005,0.03,-0.005,0.015
2009-10-01 00:00:00+00:00,-0.0025,0.0175,-0.1325,0.135,-0.1525,-0.0225,0.0025,0.03,0.005,0.015,0.005,0.0175,0.01,0.0125
2009-10-02 00:00:00+00:00,-0.01,0.015,-0.1275,0.1425,-0.165,-0.015,-0.0075,0.0325,0.0075,0.02,-0.0025,0.035,-0.005,0.01
2009-10-05 00:00:00+00:00,0.0,0.0075,-0.125,0.1425,-0.1625,-0.02,-0.005,0.0325,0.0025,0.0225,0.0025,0.0275,0.0025,0.01
2009-10-06 00:00:00+00:00,-0.0025,0.015,-0.13,0.135,-0.155,-0.0175,-0.005,0.0275,0.0075,0.02,0.0025,0.035,-0.0125,0.02
2009-10-07 00:00:00+00:00,-0.0025,0.0425,-0.15,0.1125,-0.125,-0.015,-0.0025,0.0175,0.0075,0.0225,0.0025,0.02,0.005,0.0175
2009-10-08 00:00:00+00:00,0.0,0.07,-0.17,0.0925,-0.105,-0.0125,-0.005,0.025,0.0,0.02,0.005,0.0275,-0.0025,0.0125
2009-10-09 00:00:00+00:00,0.0025,0.095,-0.19,0.065,-0.095,-0.01,0.0025,0.0325,0.01,0.0175,0.0025,0.0325,-0.0075,0.0125
2009-10-12 00:00:00+00:00,-0.01,0.0875,-0.1775,0.0825,-0.105,-0.015,-0.0075,0.04,0.01,0.02,0.005,0.02,-0.005,0.02
2009-10-13 00:00:00+00:00,-0.005,0.075,-0.17,0.0875,-0.1,-0.025,-0.0,0.0375,0.0075,0.015,0.0,0.025,0.0,0.0125
2009-10-14 00:00:00+00:00,-0.0125,-0.01,0.015,-0.0175,-0.1025,-0.015,0.0,0.0325,0.015,0.0125,0.01,0.02,0.005,0.005
2009-10-15 00:00:00+00:00,-0.0175,0.005,0.0075,-0.035,-0.1075,-0.005,0.0025,0.05,0.01,0.0025,0.0175,0.0275,-0.005,0.015
2009-10-16 00:00:00+00:00,-0.0075,0.0025,0.0075,-0.0425,-0.09,-0.01,0.0025,0.035,0.0075,0.025,0.0,0.04,-0.01,0.0225
2009-10-19 00:00:00+00:00,-0.005,-0.0,-0.005,-0.0325,-0.0925,-0.01,0.01,0.03,0.015,0.02,0.0025,0.0375,-0.0075,0.015
2009-10-20 00:00:00+00:00,-0.005,0.0475,-0.095,0.07,-0.1175,-0.0225,-0.0075,0.0375,0.01,0.02,0.0075,0.03,0.0,0.01
2009-10-21 00:00:00+00:00,-0.0125,0.055,-0.1025,0.08,-0.135,-0.02,-0.0025,0.03,0.0175,0.03,0.005,0.0275,0.0,0.0075
2009-10-22 00:00:00+00:00,-0.015,0.0475,-0.0775,0.05,-0.1075,-0.0375,0.0,0.0325,0.0175,0.0275,0.005,0.0325,-0.005,0.01
2009-10-23 00:00:00+00:00,-0.0225,0.05,-0.07,0.035,-0.1025,-0.04,-0.0,0.0325,0.0275,0.015,0.0125,0.0325,0.0025,0.0075
2009-10-26 00:00:00+00:00,-0.0325,0.055,-0.055,0.005,-0.0775,-0.055,0.005,0.0325,0.0125,0.03,0.0025,0.0425,0.0,0.005
2009-10-27 00:00:00+00:00,-0.0125,-0.0075,0.0025,-0.035,-0.02,-0.075,-0.0075,0.03,0.0125,0.0275,0.0025,0.0375,0.0,0.0075
2009-10-28 00:00:00+00:00,-0.01,-0.015,0.0175,-0.055,0.0025,-0.09,-0.0025,0.03,0.01,0.0275,-0.005,0.0425,0.0025,0.0075
2009-10-29 00:00:00+00:00,0.0025,-0.025,-0.01,-0.0,-0.0675,-0.055,0.0,0.035,0.0125,0.0225,0.0075,0.0375,-0.005,0.0125
2009-10-30 00:00:00+00:00,0.0075,-0.025,0.0025,-0.025,-0.03,-0.0725,0.0025,0.0275,0.015,0.025,-0.005,0.0375,0.0,0.01
2009-11-02 00:00:00+00:00,-0.005,-0.02,0.0075,-0.035,-0.025,-0.0775,0.0025,0.035,0.015,0.02,-0.0,0.0425,-0.0075,0.0125
2009-11-03 00:00:00+00:00,-0.01,-0.015,0.015,-0.05,-0.015,-0.0825,0.0025,0.035,0.01,0.025,0.005,0.03,0.0025,0.0025
2009-11-04 00:00:00+00:00,-0.01,-0.015,0.0175,-0.055,-0.01,-0.0875,0.005,0.0275,0.015,0.0275,0.0,0.035,-0.005,0.0125
2009-11-05 00:00:00+00:00,-0.025,-0.0025,0.0375,-0.095,0.0125,-0.1,0.0125,0.035,0.0125,0.025,0.0025,0.03,-0.005,0.0125
2009-11-06 00:00:00+00:00,-0.01,-0.0575,0.0975,-0.155,0.07,-0.1325,0.0125,0.0375,0.0125,0.025,-0.0025,0.0325,0.0,0.01
2009-11-09 00:00:00+00:00,-0.01,-0.06,0.095,-0.15,0.075,-0.12,0.0025,0.03,0.01,0.02,0.0,0.0325,0.0,0.0075
2009-11-10 00:00:00+00:00,-0.0025,-0.0575,0.0875,-0.14,0.0725,-0.12,0.0025,0.0225,0.0125,0.0225,0.0,0.035,0.0,0.015
2009-11-11 00:00:00+00:00,-0.005,-0.015,0.025,-0.135,0.115,-0.1475,-0.0025,0.03,0.01,0.0225,0.0025,0.0325,0.0025,0.01
2009-11-12 00:00:00+00:00,-0.02,-0.0075,0.035,-0.155,0.1425,-0.1675,0.0,0.03,0.01,0.02,0.0025,0.035,0.0025,0.0075
2009-11-13 00:00:00+00:00,-0.0175,-0.0075,0.0325,-0.15,0.145,-0.165,-0.0025,0.0175,0.015,0.025,0.0,0.03,0.0025,0.01
2009-11-16 00:00:00+00:00,0.0025,-0.0325,0.05,-0.165,0.17,-0.175,-0.005,0.0225,0.005,0.0225,0.005,0.025,0.005,0.0075
2009-11-17 00:00:00+00:00,-0.005,-0.0275,0.035,-0.1575,0.1625,-0.165,-0.0125,0.03,0.0075,0.0225,0.0025,0.0275,-0.0025,0.0075
2009-11-18 00:00:00+00:00,0.015,-0.0375,0.035,-0.1575,0.1575,-0.16,-0.01,0.0325,0.0025,0.0225,0.005,0.02,-0.0025,0.02
2009-11-19 00:00:00+00:00,0.0075,-0.0375,0.04,-0.16,0.16,-0.1575,-0.005,0.0225,0.0025,0.02,0.005,0.015,0.01,0.01
2009-11-20 00:00:00+00:00,0.0325,-0.0675,0.075,-0.1775,0.1325,-0.135,0.0,0.025,0.0025,0.0225,0.0025,0.0225,-0.0025,0.0075
2009-11-23 00:00:00+00:00,0.04,-0.09,0.11,-0.195,0.1075,-0.115,0.01,0.02,0.01,0.0175,0.0,0.025,0.0,0.0125
2009-11-24 00:00:00+00:00,0.0,-0.005,0.065,-0.195,0.1075,-0.1075,0.0025,0.035,-0.0025,0.0175,0.0025,0.0075,0.0175,0.0075
2009-11-25 00:00:00+00:00,0.0025,-0.01,0.0875,-0.21,0.09,-0.095,0.01,0.02,0.0125,0.0175,0.0025,0.0225,0.0025,0.01
2009-11-26 00:00:00+00:00,-0.0025,0.015,0.0475,-0.19,0.1275,-0.12,-0.0025,0.025,0.0075,0.0175,-0.0,0.025,0.0,0.01
2009-11-27 00:00:00+00:00,0.0175,-0.0125,0.0775,-0.205,0.11,-0.1,0.0025,0.02,0.0075,0.0175,-0.0025,0.025,-0.0075,0.025
2009-11-30 00:00:00+00:00,0.005,-0.0,0.09,-0.2175,0.0975,-0.0825,0.0075,0.0125,0.005,0.0175,-0.0025,0.0225,0.005,0.0075
2009-12-01 00:00:00+00:00,-0.0025,0.0025,0.0675,-0.2,0.115,-0.1025,0.0075,0.0175,0.0025,0.015,-0.0025,0.025,0.0075,0.0075
2009-12-02 00:00:00+00:00,-0.015,0.0125,0.0625,-0.1975,0.11,-0.0975,0.0025,0.02,0.0025,0.0175,-0.0025,0.03,0.0,0.0125
2009-12-03 00:00:00+00:00,-0.025,0.04,0.0275,-0.18,0.115,-0.1275,0.0175,0.03,0.005,0.0225,-0.005,0.0275,0.01,0.01
2009-12-04 00:00:00+00:00,0.0,-0.01,0.0525,-0.18,0.1075,-0.1325,0.0125,0.0325,0.02,0.0225,0.0025,0.0275,-0.005,0.02
2009-12-07 00:00:00+00:00,0.0,-0.01,0.0475,-0.175,0.1175,-0.1425,0.015,0.0375,0.0125,0.02,0.005,0.0275,0.005,0.0075
2009-12-08 00:00:00+00:00,0.005,-0.005,0.02,-0.1575,0.1525,-0.17,0.0175,0.0275,0.0125,0.0175,0.0075,0.0225,0.005,0.005
2009-12-09 00:00:00+00:00,-0.0,-0.02,0.0475,-0.17,0.145,-0.15,0.0075,0.0325,0.0,0.015,0.01,0.0325,-0.0075,0.015
2009-12-10 00:00:00+00:00,0.01,-0.0325,0.0525,-0.17,0.1275,-0.1375,0.02,0.025,0.005,0.02,0.0025,0.025,0.005,0.0075
2009-12-11 00:00:00+00:00,-0.0125,0.0075,0.04,-0.175,0.12,-0.1325,0.02,0.0275,0.005,0.0225,0.0,0.025,0.0025,0.0125
2009-12-14 00:00:00+00:00,0.0025,0.005,0.035,-0.1725,0.125,-0.1325,0.0175,0.025,0.005,0.015,0.005,0.0275,0.0025,0.0075
2009-12-15 00:00:00+00:00,-0.005,0.0325,0.0125,-0.205,0.0275,0.015,0.025,0.0025,0.0175,0.0025,0.0275,0.0025,0.005,0.0025
2009-12-16 00:00:00+00:00,-0.005,0.0075,0.0325,-0.1775,0.0,0.015,0.025,0.005,0.015,0.0,0.03,0.0,0.01,-0.0025
2009-12-17 00:00:00+00:00,-0.0125,-0.005,0.045,-0.1525,-0.015,0.0075,0.0225,0.0075,0.0125,-0.0025,0.03,0.0025,0.0,0.0025
2009-12-18 00:00:00+00:00,-0.0075,-0.0075,0.045,-0.1475,-0.0225,0.0175,0.02,-0.0,0.0125,-0.0025,0.0275,-0.0025,0.0175,-0.005
2009-12-21 00:00:00+00:00,-0.015,-0.0025,0.045,-0.165,-0.01,0.0175,0.025,0.0,0.0125,0.0025,0.0225,0.0025,0.0075,-0.0025
2009-12-22 00:00:00+00:00,-0.01,0.0,0.0425,-0.1675,-0.0075,0.0175,0.025,0.0,0.015,0.0,0.0175,0.0075,0.005,0.0
2009-12-23 00:00:00+00:00,-0.0125,-0.01,0.05,-0.165,-0.01,0.0175,0.02,0.0,0.02,-0.005,0.0225,-0.0025,0.0125,0.0075
2009-12-24 00:00:00+00:00,-0.0125,-0.01,0.05,-0.175,-0.0075,0.015,0.0275,0.0025,0.0175,-0.0025,0.0225,0.0025,0.0075,-0.005
2009-12-28 00:00:00+00:00,-0.0125,-0.005,0.0475,-0.175,-0.01,0.0175,0.0275,-0.0,0.015,0.0075,0.02,0.005,0.0025,0.0
2009-12-29 00:00:00+00:00,-0.01,-0.0075,0.0475,-0.19,-0.0075,0.025,0.0325,0.0075,0.0125,0.005,0.02,0.0075,0.0075,-0.0025
2009-12-30 00:00:00+00:00,-0.0175,-0.0075,0.05,-0.19,-0.01,0.0175,0.0325,0.0075,0.02,0.0075,0.0225,0.01,-0.0025,0.0025
2009-12-31 00:00:00+00:00,-0.0225,-0.0025,0.0475,-0.1925,-0.02,0.0225,0.0325,0.015,0.025,0.0,0.03,0.0025,0.005,-0.005
